X,Y,Z,distance,wavelength_784_nm
40.31390381,37.32769775,484.3431397,487.44931,0.000761
40.39891815,38.07115936,485.3644714,488.528564,0.000634
40.14638519,38.16352844,482.3305054,485.500671,0.000774
39.65578842,34.68068314,484.4132385,487.26944,0.000651
39.10864639,42.4391098,485.8625794,489.278046,0.000787
37.67368317,34.02592468,484.5274048,487.179504,0.000593
38.02393341,45.73632813,489.0320435,492.6357418,0.000777
34.16737747,33.83776093,481.8479614,484.241547,0.000721
33.42066193,51.91476822,490.2319641,494.1047059,0.000614
32.79928589,51.65459442,490.9660645,494.7642518,0.000759
32.71347427,51.85648346,489.6815796,493.505127,0.000599
29.54177856,53.8611908,492.5974426,496.4131156,0.000552
28.24848747,53.62159729,493.5149536,497.2225648,0.000747
26.86717224,33.11030197,480.8557434,482.7425838,0.000734
26.88531113,21.50058746,493.2345886,494.4344789,0.000747
26.90896034,21.85617828,493.668457,494.8841859,0.000757
26.97656631,22.92378616,494.9087524,496.1732789,0.000644
26.90399742,23.1988163,493.5774231,494.8541871,0.000642
27.14393425,54.79269028,497.9792786,501.719452,0.000611
25.70700264,26.3847599,496.4873962,497.8521119,0.000742
25.47938728,54.48387527,492.0913696,495.7535706,0.000768
25.25699043,28.3349781,501.0031128,502.4389344,0.000448
24.28328896,33.49708939,481.6885376,483.4620672,0.000654
24.3686924,28.43837166,496.8323364,498.2418519,0.000717
24.0894413,54.7168541,491.138916,494.7642518,0.000669
23.70562744,28.79575539,497.1444702,498.5416261,0.0006
23.0820179,34.32468414,484.0663757,485.830444,0.000774
22.9264431,18.53886414,494.9661255,495.843506,0.000764
22.39361572,29.87380028,498.1337891,499.5309449,0.000733
22.4522419,30.63442612,499.4378967,500.8800345,0.000565
21.69602776,34.88224411,482.616333,484.36145,0.000791
22.14088631,54.86982346,492.5119629,496.0533753,0.000666
21.71065331,30.20923996,498.0535889,499.4410096,0.000708
21.20046043,35.15206909,486.3495483,488.078888,0.000699
20.79767418,19.79022598,492.5192261,493.3552252,0.00071
19.87398911,19.54239655,486.3515015,487.149536,0.000745
20.47777748,31.42288589,501.1272583,502.5288697,0.000673
20.15930939,55.30137634,493.3337708,496.8328248,0.00057
18.75177956,16.81022644,474.7301636,475.3976747,0.00054
19.21893883,35.5,486.5570068,488.22879,0.000622
18.02184486,16.08935165,472.5620728,473.1791993,0.000633
18.77142525,55.51549149,492.2172546,495.6936036,0.000783
17.40169525,15.14426517,473.2168274,473.7787782,0.000675
18.06926918,55.75875473,491.3706665,494.8541871,0.000684
16.84845352,12.30993557,475.8097534,476.2670594,0.00074
16.7977562,14.21179962,474.3779907,474.8879996,0.000794
16.1116848,12.5652132,473.2179871,473.6588746,0.000777
16.37062073,32.12168503,480.8232117,482.1729742,0.000683
16.75592422,55.50678253,492.1400452,495.5437008,0.000572
15.54120731,11.00640297,475.4961243,475.8773194,0.000707
15.49004936,11.29294491,473.9308777,474.3184195,0.000781
16.05554771,51.00660706,491.2327881,494.1347052,0.000637
16.01544952,51.21637726,490.0059204,492.935516,0.000668
16.08442688,53.46963882,492.1163635,495.2738949,0.000787
16.65859413,61.00164032,509.6834717,513.5912477,0.000509
16.84521294,71.31502533,515.3932495,520.5764161,0.000688
16.89891434,71.90107727,517.0362549,522.2852174,0.000625
14.93437004,9.41329193,476.8097534,477.1364442,0.000421
15.09981537,33.52514267,482.091919,483.492065,0.000688
14.27143192,8.43147755,476.3684692,476.6567994,0.000624
14.25599766,8.74636745,475.853302,476.1471559,0.000606
14.54222584,37.74210358,485.4073486,487.089569,0.000759
14.5969429,38.21778488,487.2337647,488.948273,0.000737
15.71947956,76.6113739,524.703064,530.4995118,0.000672
13.92943096,53.26078415,487.1063232,490.2073971,0.000602
14.55178928,58.44628525,508.8699341,512.4220582,0.000648
13.01071262,7.47992229,477.7402039,477.9758912,0.000643
13.34777355,39.11532211,490.1167297,491.8562618,0.000671
13.17644691,50.5704155,483.8257752,486.639893,0.000718
13.22392559,51.75522995,485.5691528,488.498596,0.000703
13.25851059,52.56097794,486.8390808,489.8476561,0.000726
13.64245129,56.4989624,500.9370117,504.2976685,0.000619
14.18942451,76.79836273,521.0213013,526.8420411,0.000774
12.74545765,39.31699753,492.6437988,494.3745118,0.000793
12.75094604,39.67155838,492.855896,494.614349,0.000669
12.47423077,49.06956863,482.1601563,484.8111571,0.00077
12.06040573,35.56582642,492.0740967,493.505127,0.000712
12.16411114,39.60922241,496.3053589,498.0319816,0.000605
12.15985012,40.27513885,496.1315308,497.9120789,0.000732
11.86979675,48.95400238,484.2970886,486.909698,0.000632
11.06017876,7.48116112,477.8193359,478.0058595,0.000695
10.97196388,7.74422169,474.0082703,474.1984864,0.000684
11.50522232,40.68994904,497.0460205,498.8414308,0.000673
11.49697399,41.00114822,496.6896362,498.5116578,0.000745
10.44993114,8.16350555,479.6813049,479.8645631,0.000755
10.85305595,39.4180603,498.1858826,499.8607179,0.000732
10.65575886,44.73806763,489.129364,491.2866519,0.00071
10.39361858,45.9307518,477.096405,479.4148856,0.00075
9.75822926,8.45683956,477.8014221,477.9758912,0.000684
10.58278561,75.29801178,518.1749268,523.7241822,0.000638
9.27503204,43.50400543,486.5895691,488.6185,0.000476
9.94293594,75.79999542,521.6293945,527.2017823,0.000766
8.76564598,37.49002075,495.2485657,496.7428885,0.000755
8.81112099,40.75314331,497.8179016,499.5609437,0.000678
9.21232319,75.63374329,520.4853516,526.0325929,0.00055
8.51414394,75.00366211,521.133667,526.5722047,0.000661
6.34380817,74.15591431,517.7424927,523.0646363,0.000575
5.29161739,40.10700607,485.8579712,487.539246,0.000628
4.21390676,71.38292694,515.8839722,520.8162232,0.000752
4.23736048,72.50009918,518.755249,523.814148,0.000657
2.71843362,42.23564911,499.2090759,500.9999391,0.000548
2.10263395,70.52361298,514.8349609,519.6470338,0.000674
1.3433789,28.57862663,493.395813,494.22464,0.000739
0.65064847,14.31853867,477.9408875,478.1557618,0.000584
0.67547923,28.73992729,496.180603,497.0126954,0.000799
0.67443866,55.19337845,495.4161987,498.4816886,0.000737
0.70046753,69.41254425,514.5360107,519.1973268,0.00075
0.0,69.01450348,514.2270508,518.8375855,0.000776
-0.69740784,66.98020935,512.2884522,516.649109,0.000726
-2.06299067,44.12192535,505.1282349,507.0557557,0.000552
-3.51292872,66.76204681,516.0842896,520.3964845,0.000765
-4.27780294,67.38565063,523.7064209,528.0411988,0.000687
-5.42274952,49.98647308,497.8980408,500.4303285,0.000775
-7.55524397,50.99501419,504.4886169,507.1156922,0.000673
-7.54847002,51.29590607,504.0362854,506.695984,0.000733
-7.78314018,68.30986023,519.7059937,524.2338258,0.000749
-8.25550175,51.77232361,505.3026733,508.0150758,0.000784
-10.79730415,69.12316895,528.6785889,533.2875977,0.000719
-10.89418983,32.38216019,500.0740051,501.2397767,0.000673
-10.86927319,33.33133698,498.9302673,500.1605216,0.000709
-11.60786533,20.15029716,501.4803467,502.0192262,0.000591
-11.6307869,20.87527275,502.4706116,503.0385133,0.000713
-11.59269047,21.48991203,500.8247681,501.4196473,0.000648
-11.14354515,32.16161346,481.4208984,482.6226502,0.00073
-11.24963093,32.8000946,486.0039978,487.239471,0.000679
-11.3570137,34.7910347,490.6431274,492.0061651,0.0006
-12.25382519,24.18125725,499.9657593,500.7001344,0.000729
-11.65053654,29.15699577,475.3511047,476.386963,0.0008
-11.63952446,30.10297203,474.9017944,475.9972526,0.000793
-11.78681374,34.10096359,480.9113464,482.262909,0.000662
-12.70083618,66.31913757,518.2041626,522.5850221,0.000515
-13.00505543,22.25505257,502.677887,503.338318,0.000309
-13.01266479,24.32665634,502.9719849,503.728058,0.000639
-13.38778973,64.07847595,517.4714966,521.5957032,0.00079
-13.61377716,24.5183773,499.8841248,500.6701661,0.000736
-13.65081596,24.92710304,501.2441711,502.0492249,0.000744
-13.61646175,25.54675293,499.9826965,500.8200685,0.000738
-14.1035881,64.12775421,517.8694458,522.015381,0.000585
-14.19935799,23.67706871,496.5455627,497.3125001,0.000714
-14.22607136,25.4188633,497.4797058,498.3317872,0.000648
