X,Y,Z,distance,wavelength_751_nm
40.99261093,36.67763901,484.5168457,487.629181,0.000847
41.26771164,37.25771332,487.7684631,490.92691,0.000509
40.30385208,35.32965851,484.2223511,487.179504,0.000817
40.31425476,35.67023468,484.3473206,487.329407,0.00141
40.43997192,37.11176682,485.8577576,488.948273,0.001351
40.31390381,37.32769775,484.3431397,487.44931,0.001116
40.27460861,37.62264252,483.8710022,486.999634,0.001031
40.39891815,38.07115936,485.3644714,488.528564,0.001046
40.14638519,38.16352844,482.3305054,485.500671,0.000831
40.28829956,38.96157837,484.0354919,487.26944,0.000718
39.65578842,34.68068314,484.4132385,487.26944,0.001288
39.74705505,35.42493057,485.5281067,488.438629,0.001734
39.43527222,35.47671127,481.7195435,484.631256,0.001965
39.73321915,38.07073975,485.3591309,488.468628,0.002054
39.60918045,38.2832756,483.8439331,486.969666,0.001783
39.56589508,38.90359497,483.3151856,486.48999,0.001538
39.73487473,40.06749344,485.379303,488.648499,0.00115
38.86961746,34.90224457,482.8930359,485.71051,0.001878
39.10519791,40.10385132,485.8197632,489.038208,0.001978
39.3456955,42.02590942,488.8075562,492.1860348,0.00135
39.10864639,42.4391098,485.8625794,489.278046,0.001158
38.06672668,33.78573227,481.1070557,483.7918399,0.000652
38.37255096,35.05252075,484.972229,487.749115,0.001938
38.60253906,42.28063202,487.8789368,491.2267149,0.001775
38.49668884,42.83210373,486.5411377,489.9375919,0.001943
38.45198822,43.11574936,485.9761963,489.3979799,0.001908
37.67368317,34.02592468,484.5274048,487.179504,0.000814
38.02393341,45.73632813,489.0320435,492.6357418,0.00112
36.77360153,34.46714401,481.430603,484.0616761,0.001592
37.37608337,46.43513489,489.3181458,492.935516,0.001489
36.13056564,33.82353973,481.6454773,484.1815799,0.000879
36.12436676,34.14715958,481.5628052,484.1216131,0.00135
36.34946823,35.35455704,484.5635681,487.209473,0.001657
36.75662994,46.83556747,489.9913025,493.5950619,0.001185
35.7336731,35.40162659,485.2087402,487.809082,0.001905
34.86830902,35.19841766,482.4235535,484.9610289,0.002034
34.16737747,33.83776093,481.8479614,484.241547,0.001194
33.42215347,33.75089264,480.6109619,482.9524232,0.00137
33.47241974,34.1309166,481.3338013,483.7019039,0.001791
33.44838715,50.60737228,490.6386414,494.3745118,0.00196
33.45381927,51.29083633,490.7183533,494.5244142,0.001624
33.44535828,51.6154747,490.5942383,494.4344789,0.001245
33.42066193,51.91476822,490.2319641,494.1047059,0.000866
32.78039169,50.61197281,490.6832581,494.3745118,0.001943
32.84964752,51.05719376,491.7199402,495.453766,0.002041
32.80559158,51.32659531,491.0604553,494.8242188,0.001644
32.79928589,51.65459442,490.9660645,494.7642518,0.001466
32.71347427,51.85648346,489.6815796,493.505127,0.000866
32.63957977,52.07566833,488.5755005,492.4258729,0.000642
31.5244503,33.17140579,481.7431641,483.911774,0.000899
32.16199112,51.70927811,491.4858093,495.2439271,0.001872
32.02500534,52.16274261,489.3924255,493.2053219,0.001005
30.85183716,33.48564911,481.5240479,483.6719359,0.001235
30.86758614,33.83227539,481.7698364,483.941742,0.001749
31.38539314,52.21168137,489.851593,493.6250311,0.001501
30.14992332,33.76601028,480.8262634,482.9524232,0.001959
30.76474762,52.6325798,490.6313782,494.4045101,0.00128
31.06986809,53.83699417,495.497406,499.3810731,0.000542
29.59330559,33.22106552,482.4643555,484.5113531,0.000999
30.09129143,52.62739944,490.5830689,494.3145748,0.001542
30.19493675,53.14762497,492.2728272,496.0533753,0.001158
30.22373772,53.53765488,492.7424011,496.5630189,0.000846
28.89348984,33.17445755,481.7874756,483.7918399,0.001186
28.86706924,33.47333145,481.3469238,483.372131,0.001745
29.44122124,52.66361237,490.9206848,494.614349,0.002027
29.57825089,53.24833298,493.2055969,496.9527284,0.00138
29.54177856,53.8611908,492.5974426,496.4131156,0.000684
28.23490334,33.83303833,481.7807312,483.7918399,0.00207
28.22307014,37.77421951,481.5788269,483.881775,0.001956
28.74145889,52.61035538,490.4242249,494.0747381,0.002049
28.85368729,53.83295441,492.3392029,496.1133119,0.000926
27.53672791,32.79675293,481.0801392,482.982422,0.00062
28.19265175,53.17641068,492.5394592,496.2032472,0.001674
28.24848747,53.62159729,493.5149536,497.2225648,0.001187
26.86717224,33.11030197,480.8557434,482.7425838,0.001074
26.85590172,33.42514801,480.6540222,482.5627142,0.001395
27.54036903,53.21580124,492.9042969,496.5330201,0.001929
27.52467155,53.8640213,492.6233521,496.3231812,0.00104
26.91153145,18.49202728,493.7156677,494.7942201,0.001455
26.94671249,18.85318375,494.361084,495.453766,0.001464
26.95742226,19.19780922,494.5575562,495.6636353,0.001764
26.89579201,20.49954796,493.4268799,494.5843812,0.002083
26.9341526,20.86572075,494.1306458,495.3038941,0.002026
26.93826485,21.20591164,494.2061157,495.393829,0.001109
26.88531113,21.50058746,493.2345886,494.4344789,0.001016
26.90896034,21.85617828,493.668457,494.8841859,0.001135
26.97656631,22.92378616,494.9087524,496.1732789,0.00103
26.90399742,23.1988163,493.5774231,494.8541871,0.000778
26.28089333,33.19914627,482.1460266,484.0017091,0.00107
26.23733711,33.47333527,481.3469544,483.2222601,0.001311
26.26213455,33.83452606,481.8018799,483.7019039,0.001732
26.87057114,53.56175613,492.9642029,496.5929872,0.001633
26.89291573,53.94610977,493.374115,497.0426637,0.001279
27.14393425,54.79269028,497.9792786,501.719452,0.000822
26.8337574,54.5057373,492.2888184,496.0233756,0.000638
26.4383316,19.31185341,497.4954529,498.5716248,0.001688
26.24297523,19.84246826,493.819397,494.9141541,0.002082
26.28534698,22.23550606,494.6167297,495.8135377,0.002052
26.286129,22.57354355,494.6314392,495.843506,0.001943
26.2964325,22.91992188,494.8253479,496.0533753,0.002043
26.32102776,23.27922249,495.2881165,496.5330201,0.00172
26.27409744,23.57500076,494.4050293,495.6636353,0.001479
26.27006149,23.90863609,494.3291016,495.6036678,0.001312
26.29779625,24.27151108,494.8509827,496.1433106,0.001198
26.2347374,25.22391891,493.6643982,495.004089,0.000758
26.34186172,25.66520691,495.6801758,497.0426637,0.000576
26.43943214,26.09984016,497.5161743,498.9013978,0.000539
25.49116325,33.02882004,479.6723938,481.4834591,0.00101
25.54551506,33.42800903,480.6951599,482.5327149,0.001243
26.21365929,53.59473801,493.2677612,496.8627931,0.001894
26.27223969,55.07683182,494.3700867,498.1219178,0.000692
25.56873131,18.49581909,493.8169251,494.8242188,0.001846
25.76103592,24.74244308,497.5309448,498.8114615,0.002048
25.76480484,25.08562088,497.6037293,498.9013978,0.001925
25.62833214,25.62833214,494.9679871,496.2931825,0.001387
25.6986351,26.03739166,496.3258057,497.6722413,0.001274
25.70700264,26.3847599,496.4873962,497.8521119,0.001108
25.60760689,26.95797729,494.5677185,495.96344,0.000726
25.65308762,27.34411049,495.4461365,496.8627931,0.000538
25.05309296,33.3170433,483.8582459,485.6505739,0.000901
24.9119072,34.11656952,481.1314392,482.982422,0.001982
25.55099869,53.95708084,493.4744263,497.0726624,0.001929
25.5259819,54.24385834,492.991272,496.6229554,0.001601
25.47938728,54.48387527,492.0913696,495.7535706,0.001271
25.00545311,26.35957718,496.0135498,497.3424684,0.001988
25.03167534,26.72616768,496.5336914,497.8821107,0.001427
25.0533638,27.08858681,496.9638977,498.3317872,0.001295
24.28328896,33.49708939,481.6885376,483.4620672,0.000944
24.28063202,33.82286453,481.6358032,483.432098,0.001344
24.8656559,53.93149948,493.2404785,496.8028556,0.002046
24.3686924,28.43837166,496.8323364,498.2418519,0.000949
24.37067223,28.78001404,496.8726807,498.3018189,0.000652
23.62311363,33.49311447,481.6313782,483.372131,0.000853
23.62052727,33.81884766,481.5786438,483.3421632,0.001195
23.73952484,34.32031631,484.0047913,485.800446,0.001632
23.7310524,34.63907242,483.8320313,485.6505739,0.001989
23.68155289,34.89716721,482.8228455,484.661255,0.00202
24.17773628,54.23811722,492.9390869,496.5030518,0.00188
24.14818764,54.51103592,492.3366699,495.9334413,0.001327
24.0894413,54.7168541,491.138916,494.7642518,0.000848
24.1343174,55.15790176,492.0538635,495.7236024,0.000637
23.5631485,18.50853729,494.1564636,495.064056,0.001594
23.53115463,18.81978989,493.4854736,494.4045101,0.002077
23.64901924,28.04960632,495.9573059,497.3125001,0.001782
23.66093636,28.40259171,496.2072144,497.582306,0.001459
23.70562744,28.79575539,497.1444702,498.5416261,0.001167
23.75600624,29.19721794,498.2009888,499.6208802,0.000775
23.81777191,29.61430931,499.4963074,500.939972,0.000616
22.97880936,33.51192856,481.9019165,483.6119691,0.000627
23.0820179,34.32468414,484.0663757,485.830444,0.001372
23.51798439,54.26784515,493.2092896,496.7428885,0.001883
23.46087074,54.47503662,492.0115356,495.5737,0.001653
22.9264431,18.53886414,494.9661255,495.843506,0.001016
22.86486435,18.82555771,493.6367188,494.5244142,0.001534
22.82406998,19.12787628,492.7559815,493.6550289,0.001674
23.01773071,28.78373909,496.9369812,498.3018189,0.001623
23.04174614,29.15352631,497.4554443,498.8414308,0.001419
22.98682022,29.42300415,496.2696228,497.6722413,0.00094
23.1838932,30.01716423,500.5243225,501.9592591,0.000688
22.38069916,34.92326355,483.1838989,484.9610289,0.001613
22.81617737,54.19921875,492.5855713,496.0833436,0.001848
22.74657249,54.71060944,491.0828552,494.6443482,0.000826
22.81790733,55.22168732,492.6229248,496.2332459,0.000657
22.17533684,18.81188965,493.2782898,494.1347052,0.001174
22.13843155,19.11628342,492.4573669,493.325256,0.001366
22.18089294,19.48931122,493.401886,494.284576,0.001951
22.3067112,29.07998848,496.2006531,497.5523377,0.001908
22.35420227,29.4815464,497.2570496,498.6315919,0.001499
22.39361572,29.87380028,498.1337891,499.5309449,0.001167
21.69602776,34.88224411,482.616333,484.36145,0.001186
22.17232132,54.26805878,493.2112122,496.6829225,0.001904
22.14088631,54.86982346,492.5119629,496.0533753,0.000823
21.53062057,19.1731987,493.9235535,494.7642518,0.001086
21.52482986,19.50466919,493.7907105,494.6443482,0.001186
21.50076485,19.81913376,493.238678,494.1047059,0.001627
21.64855957,29.44432068,496.6291504,497.972046,0.002
21.69850922,29.85228729,497.7750244,499.1412354,0.001451
21.71065331,30.20923996,498.0535889,499.4410096,0.001032
21.76969719,30.63259888,499.4081116,500.8200685,0.000796
21.08038712,34.62210083,483.5949707,485.2908021,0.000914
21.20046043,35.15206909,486.3495483,488.078888,0.000961
21.07701492,35.2782402,483.5176086,485.2608341,0.001778
21.03950691,35.54576111,482.6571655,484.4214171,0.001959
21.37595749,54.29389954,490.3755188,493.8349,0.001753
21.52193069,55.34514236,493.7242432,497.2825013,0.000665
20.85890198,19.51171875,493.9691773,494.7942201,0.000786
20.79767418,19.79022598,492.5192261,493.3552252,0.001269
20.87419128,20.20006943,494.3312378,495.1839601,0.001554
21.00189781,29.82712746,497.3555298,498.6915284,0.00206
21.00356293,30.16928864,497.394928,498.7514955,0.001451
20.50806427,35.10229111,485.6607971,487.359375,0.000739
20.42253304,35.2868309,483.6353149,485.3507689,0.001295
20.44319344,35.98516846,484.1246033,485.890411,0.001738
20.82746124,54.94921875,493.2246094,496.7129212,0.001547
19.72041893,19.06237602,482.5933533,483.372131,0.000741
19.87398911,19.54239655,486.3515015,487.149536,0.000918
19.90034866,19.90034866,486.9965515,487.809082,0.001403
19.94137192,20.27410698,488.0004883,488.828369,0.001959
20.30280304,29.79653168,496.8453369,498.1519166,0.002013
20.39764595,30.61776924,499.1663208,500.5202638,0.001347
20.40167809,30.96495247,499.2650147,500.6401978,0.001006
20.47777748,31.42288589,501.1272583,502.5288697,0.000707
19.71405602,35.19944763,482.4376526,484.1216131,0.000785
19.69476318,35.49482346,481.9655457,483.6719359,0.00118
19.79874992,36.01383591,484.5102844,486.250153,0.001515
19.79042244,36.33018494,484.306488,486.070282,0.001962
19.71251488,36.51738739,482.3999329,484.1815799,0.002063
20.15930939,55.30137634,493.3337708,496.8328248,0.000992
20.09330177,55.45923996,491.7185059,495.2439271,0.000653
18.77438164,15.85875511,475.3023377,475.9372865,0.00061
18.72148132,16.46005058,473.9631043,474.6181947,0.000876
18.75177956,16.81022644,474.7301636,475.3976747,0.001086
18.74777794,17.13011932,474.6288147,475.3077393,0.001435
18.74021912,17.44658089,474.437439,475.1278382,0.000701
18.8035965,17.83006287,476.0419617,476.7467347,0.000897
18.85887337,18.85887337,477.4413757,478.1857301,0.001329
18.89685822,19.54918671,478.4030457,479.1750489,0.002051
19.59214401,29.74615097,496.005249,497.2825013,0.001765
19.64330864,30.16356468,497.3005676,498.6015931,0.001599
19.21893883,35.5,486.5570068,488.22879,0.001064
19.13226509,36.33440018,484.3627014,486.10025,0.00175
19.17612076,36.75001526,485.4729614,487.239471,0.001941
19.49002457,55.31103516,493.4199524,496.8927918,0.001265
19.41445923,55.43537521,491.5069275,495.004089,0.001055
18.1056118,15.84061146,474.7585754,475.3676759,0.000648
18.04083443,16.42868805,473.0599976,473.6888429,0.000936
18.13859558,16.84185791,475.6234436,476.2670594,0.001241
18.04339218,17.0759182,473.1270142,473.7787782,0.001332
18.12354851,17.79960823,475.2288818,475.9073182,0.001986
18.09454155,18.09454155,474.4682617,475.157837,0.002026
18.7876358,29.20794678,492.6423035,493.8648678,0.001849
18.86172676,30.3367672,494.5851135,495.8734742,0.001294
18.95329857,30.82362366,496.9862976,498.3018189,0.000929
18.4418869,35.94440842,483.5762329,485.2608341,0.000867
18.39310074,36.17944336,482.2969971,484.0017091,0.001282
18.52658653,36.77455902,485.7972107,487.539246,0.001412
18.72886658,54.71266556,491.1013184,494.4944459,0.001848
18.78534889,55.21714401,492.5823669,496.0233756,0.00138
18.77142525,55.51549149,492.2172546,495.6936036,0.000954
17.45932961,14.870924,474.7841187,475.3377076,0.000795
17.40169525,15.14426517,473.2168274,473.7787782,0.000975
17.412323,15.47615719,473.5058594,474.0785829,0.001304
17.45157242,15.83442497,474.5731506,475.157837,0.001235
17.41222763,16.44408226,473.5032654,474.1085511,0.002013
17.69645309,28.20277023,481.2324219,482.3828131,0.002039
17.77492714,28.65799332,483.366394,484.5413209,0.001642
17.86250305,30.45853233,485.7479248,487.029602,0.000675
