X,Y,Z,distance,wavelength_474_nm
33.42066193,51.91476822,490.2319641,494.1047059,0.000485
30.85183716,33.48564911,481.5240479,483.6719359,0.00047
28.87769318,54.21718216,492.7488098,496.5630189,0.000477
22.38069916,34.92326355,483.1838989,484.9610289,0.000466
22.81790733,55.22168732,492.6229248,496.2332459,0.000441
22.35420227,29.4815464,497.2570496,498.6315919,0.00048
16.33878708,31.73113251,479.8882752,481.2136231,0.000416
15.72142792,32.79197693,481.0101013,482.3828131,0.000408
14.5969429,38.21778488,487.2337647,488.948273,0.000417
13.25653362,51.5477829,486.76651,489.667786,0.000455
-13.00505543,22.25505257,502.677887,503.338318,0.000469
-15.56063938,34.4105835,476.0906372,477.5861512,0.000436
-21.56503677,20.2564621,479.7025147,480.6140438,0.000491
-25.29055595,51.7254715,488.4444275,491.826294,0.000443
